code_qlib,code_gildata,name,sw_l1
SH688205,688205.SH,德科立,通信
SH688206,688206.SH,概伦电子,计算机
SH688207,688207.SH,格灵深瞳,计算机
SH688208,688208.SH,道通科技,计算机
SH688209,688209.SH,英集芯,电子
SH688210,688210.SH,统联精密,电子
SH688211,688211.SH,中科微至,机械设备
SH688212,688212.SH,澳华内镜,医药生物
SH688213,688213.SH,思特威,电子
SH688215,688215.SH,瑞晟智能,机械设备
SH688216,688216.SH,气派科技,电子
SH688217,688217.SH,睿昂基因,医药生物
SH688218,688218.SH,江苏北人,机械设备
SH688219,688219.SH,会通股份,基础化工
SH688220,688220.SH,翱捷科技,电子
SH688221,688221.SH,前沿生物,医药生物
SH688222,688222.SH,成都先导,医药生物
SH688223,688223.SH,晶科能源,电力设备
SH688225,688225.SH,亚信安全,计算机
SH688226,688226.SH,威腾电气,电力设备
SH688227,688227.SH,品高股份,计算机
SH688228,688228.SH,开普云,计算机
SH688229,688229.SH,博睿数据,计算机
SH688230,688230.SH,芯导科技,电子
SH688231,688231.SH,隆达股份,有色金属
SH688232,688232.SH,新点软件,计算机
SH688233,688233.SH,神工股份,电子
SH688234,688234.SH,天岳先进,电子
SH688235,688235.SH,百济神州,医药生物
SH688236,688236.SH,春立医疗,医药生物
SH688237,688237.SH,超卓航科,国防军工
SH688238,688238.SH,和元生物,医药生物
SH688239,688239.SH,航宇科技,国防军工
SH688244,688244.SH,永信至诚,计算机
SH688246,688246.SH,嘉和美康,计算机
SH688247,688247.SH,宣泰医药,医药生物
SH688248,688248.SH,南网科技,电力设备
SH688249,688249.SH,晶合集成,电子
SH688251,688251.SH,井松智能,计算机
SH688252,688252.SH,天德钰,电子
SH688253,688253.SH,英诺特,医药生物
SH688255,688255.SH,凯尔达,机械设备
SH688256,688256.SH,寒武纪,电子
SH688257,688257.SH,新锐股份,机械设备
SH688258,688258.SH,卓易信息,计算机
SH688259,688259.SH,创耀科技,电子
SH688260,688260.SH,昀冢科技,电子
SH688261,688261.SH,东微半导,电子
SH688262,688262.SH,国芯科技,电子
SH688265,688265.SH,南模生物,医药生物
SH688266,688266.SH,泽璟制药,医药生物
SH688267,688267.SH,中触媒,基础化工
SH688268,688268.SH,华特气体,电子
SH688269,688269.SH,凯立新材,基础化工
SH688270,688270.SH,ST臻镭,电子
SH688271,688271.SH,联影医疗,医药生物
SH688272,688272.SH,富吉瑞,国防军工
SH688273,688273.SH,麦澜德,医药生物
SH688275,688275.SH,万润新能,电力设备
SH688276,688276.SH,百克生物,医药生物
SH688277,688277.SH,天智航,医药生物
SH688278,688278.SH,特宝生物,医药生物
SH688279,688279.SH,峰岹科技,电子
SH688280,688280.SH,精进电动,汽车
SH688281,688281.SH,华秦科技,国防军工
SH688282,688282.SH,理工导航,国防军工
SH688283,688283.SH,坤恒顺维,通信
SH688285,688285.SH,高铁电气,机械设备
SH688286,688286.SH,敏芯股份,电子
SH688288,688288.SH,鸿泉技术,计算机
SH688289,688289.SH,圣湘生物,医药生物
SH688290,688290.SH,景业智能,机械设备
SH688291,688291.SH,金橙子,计算机
SH688292,688292.SH,浩瀚深度,计算机
SH688293,688293.SH,奥浦迈,医药生物
SH688295,688295.SH,中复神鹰,基础化工
SH688296,688296.SH,和达科技,计算机
SH688297,688297.SH,中无人机,国防军工
SH688298,688298.SH,东方生物,医药生物
SH688299,688299.SH,长阳科技,电子
SH688300,688300.SH,联瑞新材,基础化工
SH688301,688301.SH,奕瑞科技,医药生物
SH688302,688302.SH,海创药业,医药生物
SH688303,688303.SH,大全能源,电力设备
SH688305,688305.SH,科德数控,机械设备
SH688306,688306.SH,均普智能,机械设备
SH688307,688307.SH,中润光学,电子
SH688308,688308.SH,欧科亿,机械设备
SH688309,688309.SH,恒誉科技,环保
SH688310,688310.SH,迈得医疗,机械设备
SH688311,688311.SH,盟升电子,国防军工
SH688312,688312.SH,燕麦科技,机械设备
SH688313,688313.SH,仕佳光子,通信
SH688314,688314.SH,康拓医疗,医药生物
SH688315,688315.SH,诺禾致源,医药生物
SH688316,688316.SH,青云科技,计算机
SH688317,688317.SH,之江生物,医药生物
SH688318,688318.SH,财富趋势,计算机
SH688319,688319.SH,欧林生物,医药生物
SH688320,688320.SH,禾川科技,机械设备
SH688321,688321.SH,微芯生物,医药生物
SH688322,688322.SH,奥比中光,电子
SH688323,688323.SH,瑞华泰,基础化工
SH688325,688325.SH,赛微微电,电子
SH688326,688326.SH,经纬恒润,计算机
SH688327,688327.SH,云从科技,计算机
SH688328,688328.SH,深科达,机械设备
SH688329,688329.SH,艾隆科技,机械设备
SH688330,688330.SH,宏力达,电力设备
SH688331,688331.SH,荣昌生物,医药生物
SH688332,688332.SH,中科蓝讯,电子
SH688333,688333.SH,铂力特,机械设备
SH688334,688334.SH,西高院,社会服务
SH688335,688335.SH,复洁科技,环保
SH688336,688336.SH,三生国健,医药生物
SH688337,688337.SH,普源精电,机械设备
SH688338,688338.SH,赛科希德,医药生物
SH688339,688339.SH,亿华通,电力设备
SH688343,688343.SH,云天励飞,计算机
SH688345,688345.SH,博力威,电力设备
SH688347,688347.SH,华虹宏力,电子
SH688348,688348.SH,昱能科技,电力设备
SH688349,688349.SH,三一重能,电力设备
SH688350,688350.SH,富淼科技,基础化工
SH688351,688351.SH,微电生理,医药生物
SH688352,688352.SH,颀中科技,电子
SH688353,688353.SH,华盛锂电,电力设备
SH688355,688355.SH,明志科技,机械设备
SH688356,688356.SH,键凯科技,医药生物
SH688357,688357.SH,建龙微纳,基础化工
SH688358,688358.SH,祥生医疗,医药生物
SH688359,688359.SH,三孚新科,电子
SH688360,688360.SH,德马科技,机械设备
SH688361,688361.SH,中科飞测,电子
SH688362,688362.SH,甬矽电子,电子
SH688363,688363.SH,华熙生物,美容护理
SH688365,688365.SH,光云科技,计算机
SH688366,688366.SH,昊海生科,医药生物
SH688367,688367.SH,工大高科,机械设备
SH688368,688368.SH,晶丰明源,电子
SH688369,688369.SH,致远互联,计算机
SH688370,688370.SH,丛麟科技,环保
SH688371,688371.SH,菲沃泰,电子
SH688372,688372.SH,伟测科技,电子
SH688373,688373.SH,盟科药业,医药生物
SH688375,688375.SH,国博电子,国防军工
SH688376,688376.SH,美埃科技,环保
SH688377,688377.SH,迪威尔,机械设备
SH688378,688378.SH,奥来德,电子
SH688379,688379.SH,华光新材,机械设备
SH688380,688380.SH,中微半导,电子
SH688381,688381.SH,帝奥微,电子
SH688382,688382.SH,益方生物,医药生物
SH688383,688383.SH,新益昌,机械设备
SH688385,688385.SH,复旦微电,电子
SH688386,688386.SH,泛亚微透,基础化工
SH688387,688387.SH,信科移动,通信
SH688388,688388.SH,嘉元科技,电力设备
SH688389,688389.SH,普门科技,医药生物
SH688390,688390.SH,固德威,电力设备
SH688391,688391.SH,钜泉科技,电子
SH688392,688392.SH,骄成超声,电力设备
SH688393,688393.SH,安必平,医药生物
SH688395,688395.SH,正弦电气,机械设备
SH688396,688396.SH,华润微,电子
SH688398,688398.SH,赛特新材,基础化工
SH688399,688399.SH,硕世生物,医药生物
SH688400,688400.SH,凌云光,机械设备
SH688401,688401.SH,路维光电,电子
SH688403,688403.SH,汇成股份,电子
SH688408,688408.SH,中信博,电力设备
SH688409,688409.SH,富创精密,电子
SH688410,688410.SH,山外山,医药生物
SH688411,688411.SH,海博思创,电力设备
SH688416,688416.SH,恒烁股份,电子
SH688418,688418.SH,震有科技,通信
SH688419,688419.SH,耐科装备,电子
SH688420,688420.SH,美腾科技,机械设备
SH688425,688425.SH,铁建重工,机械设备
SH688426,688426.SH,康为世纪,医药生物
SH688428,688428.SH,诺诚健华,医药生物
SH688429,688429.SH,时创能源,电力设备
SH688432,688432.SH,有研硅,电子
SH688433,688433.SH,华曙高科,机械设备
SH688435,688435.SH,英方软件,计算机
SH688439,688439.SH,振华风光,国防军工
SH688443,688443.SH,智翔金泰,医药生物
SH688448,688448.SH,磁谷科技,机械设备
SH688449,688449.SH,联芸科技,电子
SH688450,688450.SH,光格科技,电力设备
SH688455,688455.SH,科捷智能,机械设备
SH688456,688456.SH,有研粉材,有色金属
SH688458,688458.SH,美芯晟,电子
SH688459,688459.SH,哈铁科技,机械设备
SH688466,688466.SH,金科环境,环保
SH688468,688468.SH,科美诊断,医药生物
SH688469,688469.SH,芯联集成,电子
SH688472,688472.SH,阿特斯,电力设备
SH688475,688475.SH,萤石网络,计算机
SH688478,688478.SH,晶升股份,电子
SH688479,688479.SH,友车科技,计算机
SH688480,688480.SH,赛恩斯,环保
SH688484,688484.SH,南芯科技,电子
SH688485,688485.SH,九州一轨,机械设备
SH688486,688486.SH,龙迅股份,电子
SH688488,688488.SH,艾迪药业,医药生物
SH688489,688489.SH,三未信安,计算机
SH688496,688496.SH,*ST清越,电子
SH688498,688498.SH,源杰科技,电子
SH688499,688499.SH,利元亨,电力设备
SH688500,688500.SH,慧辰股份,计算机
SH688501,688501.SH,青达环保,环保
SH688502,688502.SH,茂莱光学,电子
SH688503,688503.SH,聚和材料,电力设备
SH688505,688505.SH,复旦张江,医药生物
SH688506,688506.SH,百利天恒,医药生物
SH688507,688507.SH,索辰科技,计算机
SH688508,688508.SH,芯朋微,电子
SH688509,688509.SH,正元地信,计算机
SH688510,688510.SH,航亚科技,国防军工
SH688511,688511.SH,天微电子,国防军工
SH688512,688512.SH,慧智微,电子
SH688513,688513.SH,苑东生物,医药生物
SH688515,688515.SH,裕太微,电子
SH688516,688516.SH,奥特维,电力设备
SH688517,688517.SH,金冠电气,电力设备
SH688518,688518.SH,联赢激光,机械设备
SH688519,688519.SH,南亚新材,电子
SH688520,688520.SH,神州细胞,医药生物
SH688521,688521.SH,芯原股份,电子
SH688522,688522.SH,纳睿雷达,国防军工
SH688523,688523.SH,航天环宇,国防军工
SH688525,688525.SH,佰维存储,电子
SH688526,688526.SH,科前生物,农林牧渔
SH688528,688528.SH,秦川物联,机械设备
SH688529,688529.SH,豪森智能,机械设备
SH688530,688530.SH,欧莱新材,电子
SH688531,688531.SH,日联科技,机械设备
SH688533,688533.SH,上声电子,汽车
SH688535,688535.SH,华海诚科,电子
SH688536,688536.SH,思瑞浦,电子
SH688538,688538.SH,和辉光电,电子
SH688539,688539.SH,高华科技,电子
SH688543,688543.SH,国科军工,国防军工
SH688545,688545.SH,兴福电子,电子
SH688548,688548.SH,广钢气体,电子
SH688549,688549.SH,中巨芯,电子
SH688550,688550.SH,瑞联新材,电子
SH688551,688551.SH,科威尔,电力设备
SH688552,688552.SH,航天南湖,国防军工
SH688553,688553.SH,汇宇制药,医药生物
SH688556,688556.SH,高测股份,电力设备
SH688557,688557.SH,兰剑智能,机械设备
SH688558,688558.SH,国盛智科,机械设备
SH688559,688559.SH,海目星,机械设备
SH688560,688560.SH,明冠新材,电力设备
SH688561,688561.SH,奇安信,计算机
SH688562,688562.SH,航天软件,计算机
SH688563,688563.SH,航材股份,国防军工
SH688565,688565.SH,力源科技,环保
SH688566,688566.SH,吉贝尔,医药生物
SH688567,688567.SH,孚能科技,电力设备
SH688568,688568.SH,中科星图,计算机
SH688569,688569.SH,铁科轨道,机械设备
SH688570,688570.SH,天玛智控,机械设备
SH688571,688571.SH,杭华股份,基础化工
SH688573,688573.SH,信宇人,电力设备
SH688575,688575.SH,亚辉龙,医药生物
SH688576,688576.SH,西山科技,医药生物
SH688577,688577.SH,浙海德曼,机械设备
SH688578,688578.SH,艾力斯,医药生物
SH688579,688579.SH,地纬智能,计算机
SH688580,688580.SH,伟思医疗,医药生物
SH688581,688581.SH,安杰思,医药生物
SH688582,688582.SH,芯动联科,电子
SH688583,688583.SH,思看科技,机械设备
SH688584,688584.SH,上海合晶,电子
SH688585,688585.SH,上纬新材,基础化工
SH688586,688586.SH,江航装备,国防军工
SH688588,688588.SH,凌志软件,计算机
SH688589,688589.SH,力合微,电子
SH688590,688590.SH,新致软件,计算机
SH688591,688591.SH,泰凌微,电子
SH688592,688592.SH,司南导航,通信
SH688593,688593.SH,新相微,电子
SH688595,688595.SH,芯海科技,电子
SH688596,688596.SH,正帆科技,机械设备
SH688597,688597.SH,煜邦电力,电力设备
SH688598,688598.SH,金博股份,基础化工
SH688599,688599.SH,天合光能,电力设备
SH688600,688600.SH,皖仪科技,机械设备
SH688601,688601.SH,力芯微,电子
SH688602,688602.SH,康鹏科技,基础化工
SH688603,688603.SH,天承科技,电子
SH688605,688605.SH,先锋精科,电子
SH688606,688606.SH,奥泰生物,医药生物
SH688607,688607.SH,康众科技,医药生物
SH688608,688608.SH,恒玄科技,电子
SH688609,688609.SH,九联科技,家用电器
SH688610,688610.SH,埃科光电,机械设备
SH688611,688611.SH,杭州柯林,电力设备
SH688612,688612.SH,威迈斯,汽车
SH688613,688613.SH,奥精医疗,医药生物
SH688615,688615.SH,合合信息,计算机
SH688616,688616.SH,西力科技,电力设备
SH688617,688617.SH,惠泰医疗,医药生物
SH688618,688618.SH,三旺通信,通信
SH688619,688619.SH,罗普特,计算机
SH688620,688620.SH,安凯微,电子
SH688621,688621.SH,阳光诺和,医药生物
SH688622,688622.SH,*ST禾信,机械设备
SH688623,688623.SH,双元科技,机械设备
SH688625,688625.SH,呈和科技,基础化工
SH688626,688626.SH,翔宇医疗,医药生物
SH688627,688627.SH,精智达,机械设备
SH688628,688628.SH,优利德,机械设备
SH688629,688629.SH,华丰科技,国防军工
SH688630,688630.SH,芯碁微装,机械设备
SH688631,688631.SH,莱斯信息,计算机
SH688633,688633.SH,星球石墨,机械设备
SH688635,688635.SH,长进光子,通信
SH688636,688636.SH,智明达,国防军工
SH688638,688638.SH,誉辰智能,电力设备
SH688639,688639.SH,华恒生物,基础化工
SH688646,688646.SH,逸飞激光,机械设备
SH688648,688648.SH,中邮科技,机械设备
SH688651,688651.SH,盛邦安全,计算机
SH688652,688652.SH,京仪装备,电子
SH688653,688653.SH,康希通信,电子
SH688655,688655.SH,迅捷兴,电子
SH688656,688656.SH,浩欧博,医药生物
SH688657,688657.SH,浩辰软件,计算机
SH688658,688658.SH,悦康药业,医药生物
SH688659,688659.SH,元琛科技,基础化工
SH688660,688660.SH,电气风电,电力设备
SH688661,688661.SH,和林微纳,电子
SH688662,688662.SH,富信科技,电子
SH688663,688663.SH,新风光,电力设备
SH688665,688665.SH,四方光电,机械设备
SH688667,688667.SH,菱电电控,汽车
SH688668,688668.SH,鼎通科技,通信
SH688669,688669.SH,聚石化学,基础化工
SH688670,688670.SH,金迪克,医药生物
SH688671,688671.SH,碧兴物联,环保
SH688676,688676.SH,金盘科技,电力设备
SH688677,688677.SH,海泰新光,医药生物
SH688678,688678.SH,福立旺,电子
SH688679,688679.SH,通源环境,环保
SH688680,688680.SH,海优新材,电力设备
SH688681,688681.SH,科汇股份,电力设备
SH688682,688682.SH,霍莱沃,国防军工
SH688683,688683.SH,莱尔科技,电子
SH688685,688685.SH,迈信林,国防军工
SH688686,688686.SH,奥普特,机械设备
SH688687,688687.SH,凯因科技,医药生物
SH688689,688689.SH,银河微电,电子
SH688690,688690.SH,纳微科技,医药生物
SH688691,688691.SH,灿芯股份,电子
SH688692,688692.SH,达梦数据,计算机
SH688693,688693.SH,锴威特,电子
SH688695,688695.SH,中创股份,计算机
SH688696,688696.SH,极米科技,家用电器
SH688697,688697.SH,纽威数控,机械设备
SH688698,688698.SH,伟创电气,机械设备
SH688699,688699.SH,明微电子,电子
SH688700,688700.SH,东威科技,机械设备
SH688701,688701.SH,卓锦股份,环保
SH688702,688702.SH,盛科通信,电子
SH688707,688707.SH,振华新材,电力设备
SH688708,688708.SH,佳驰科技,国防军工
SH688709,688709.SH,成都华微,电子
SH688710,688710.SH,益诺思,医药生物
SH688711,688711.SH,宏微科技,电子
SH688712,688712.SH,北芯生命,医药生物
SH688716,688716.SH,中研股份,基础化工
SH688717,688717.SH,艾罗能源,电力设备
SH688718,688718.SH,唯赛勃,基础化工
SH688719,688719.SH,爱科赛博,电力设备
SH688720,688720.SH,艾森股份,电子
SH688721,688721.SH,龙图光罩,电子
SH688722,688722.SH,同益中,基础化工
SH688726,688726.SH,拉普拉斯,电力设备
SH688727,688727.SH,恒坤新材,电子
SH688728,688728.SH,格科微,电子
SH688729,688729.SH,屹唐股份,电子
SH688733,688733.SH,壹石通,电力设备
SH688737,688737.SH,中自科技,汽车
SH688739,688739.SH,成大生物,医药生物
SH688750,688750.SH,金天钛业,有色金属
SH688755,688755.SH,汉邦科技,医药生物
SH688757,688757.SH,胜科纳米,社会服务
SH688758,688758.SH,赛分科技,医药生物
SH688759,688759.SH,必贝特,医药生物
SH688765,688765.SH,禾元生物,医药生物
SH688766,688766.SH,普冉股份,电子
SH688767,688767.SH,博拓生物,医药生物
SH688768,688768.SH,容知日新,机械设备
SH688772,688772.SH,珠海冠宇,电力设备
SH688775,688775.SH,影石创新,电子
SH688776,688776.SH,国光电气,国防军工
SH688777,688777.SH,中控技术,机械设备
SH688778,688778.SH,厦钨新能,电力设备
SH688779,688779.SH,五矿新能,电力设备
SH688781,688781.SH,视涯科技,电子
SH688783,688783.SH,西安奕材,电子
SH688785,688785.SH,恒运昌,电子
SH688786,688786.SH,悦安新材,有色金属
SH688787,688787.SH,海天瑞声,计算机
SH688788,688788.SH,科思科技,国防军工
SH688789,688789.SH,宏华数科,机械设备
SH688790,688790.SH,昂瑞微,电子
SH688793,688793.SH,倍轻松,家用电器
SH688795,688795.SH,摩尔线程,电子
SH688796,688796.SH,百奥赛图,医药生物
SH688797,688797.SH,臻宝科技,电子
