vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,SmartStockSelection,所有属于申万传媒行业的A股，返回证券代码和证券简称,1,智能选股,,,"智能选股工具共筛选出 210 个符合条件标的，以下列出前 210 条
|证券代码|证券简称|证券编码|涨跌幅（%）<[交易日期]:2026-09-11><[复权方式]:不复权>|所属申万行业名称<[等级]:一级>|
|600636.SH|退市国化|600636|-||
|600804.SH|退市鹏博|600804|-||
|300089.SZ|文化退|300089|-||
|300104.SZ|乐视退|300104|-||
|002071.SZ|长城退|002071|-||
|300392.SZ|腾信退|300392|-||
|300282.SZ|三盛退|300282|-||
|000038.SZ|大通退|000038|-||
|002621.SZ|*ST美吉|002621|-||
|002143.SZ|印纪退|002143|-||
|300431.SZ|暴风退|300431|-||
|600652.SH|退市游久|600652|-||",2026-09-13T08:47:11.716364+08:00
