vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,SmartStockSelection,所有属于申万机械设备行业的A股，返回证券代码和证券简称,1,智能选股,,,"智能选股工具共筛选出 695 个符合条件标的，以下列出前 500 条
|证券代码|证券简称|证券编码|涨跌幅（%）<[交易日期]:2026-09-11><[复权方式]:不复权>|所属申万行业名称<[等级]:一级>|
|300400.SZ|劲拓股份|300400|-1.9|机械设备|
|002722.SZ|物产金轮|002722|-1.9|机械设备|
|688257.SH|新锐股份|688257|-1.91|机械设备|
|300145.SZ|南方泵业|300145|-1.91|机械设备|
|002337.SZ|赛象科技|002337|-1.91|机械设备|
|300466.SZ|赛摩智能|300466|-1.92|机械设备|
|603611.SH|诺力股份|603611|-1.92|机械设备|
|002444.SZ|巨星科技|002444|-1.92|机械设备|
|300307.SZ|慈星股份|300307|-1.92|机械设备|
|603081.SH|大丰实业|603081|-1.92|机械设备|
|002819.SZ|东方中科|002819|-1.93|机械设备|
|300512.SZ|中亚股份|300512|-1.93|机械设备|
|601882.SH|海天精工|601882|-1.93|机械设备|
|002347.SZ|泰尔股份|002347|-1.94|机械设备|
|003025.SZ|思进智能|003025|-1.94|机械设备|
|300306.SZ|远方信息|300306|-1.94|机械设备|
|688015.SH|交控科技|688015|-1.94|机械设备|
|300549.SZ|优德精密|300549|-1.95|机械设备|
|300786.SZ|国林科技|300786|-1.96|环保|
|603015.SH|弘讯科技|603015|-1.96|机械设备|
|002793.SZ|罗欣药业|002793|-1.96|医药生物|
|000927.SZ|中国铁物|000927|-1.96|机械设备|
|002614.SZ|奥佳华|002614|-1.96|家用电器|
|301083.SZ|百胜智能|301083|-1.96|机械设备|
|603325.SH|博隆技术|603325|-1.96|机械设备|
|688097.SH|博众精工|688097|-1.97|机械设备|
|300885.SZ|海昌新材|300885|-1.97|机械设备|
|301512.SZ|智信精密|301512|-1.97|机械设备|
|002957.SZ|科瑞技术|002957|-1.98|机械设备|
|002523.SZ|天桥起重|002523|-1.98|机械设备|
|688768.SH|容知日新|688768|-1.99|机械设备|
|300484.SZ|蓝海华腾|300484|-2.0|机械设备|
|603960.SH|克来机电|603960|-2.0|汽车|
|002633.SZ|申科股份|002633|-2.0|机械设备|
|688518.SH|联赢激光|688518|-2.01|机械设备|
|603036.SH|如通股份|603036|-2.01|机械设备|
|688320.SH|禾川科技|688320|-2.01|机械设备|
|301028.SZ|鼎熔岩|301028|-2.02|机械设备|
|000676.SZ|智度股份|000676|-2.03|传媒|
|002008.SZ|大族激光|002008|-2.04|机械设备|
|300112.SZ|万讯自控|300112|-2.04|机械设备|
|301125.SZ|腾亚精工|301125|-2.05|机械设备|
|301199.SZ|迈赫股份|301199|-2.05|机械设备|
|603698.SH|航天工程|603698|-2.05|机械设备|
|002979.SZ|雷赛智能|002979|-2.06|机械设备|
|301016.SZ|雷尔伟|301016|-2.06|机械设备|
|002747.SZ|埃斯顿|002747|-2.07|机械设备|
|300066.SZ|三川智慧|300066|-2.07|机械设备|
|300402.SZ|宝色股份|300402|-2.07|机械设备|
|000925.SZ|众合科技|000925|-2.08|机械设备|
|600320.SH|振华重工|600320|-2.08|机械设备|
|002786.SZ|银宝山新|002786|-2.08|机械设备|
|000570.SZ|苏常柴A|000570|-2.08|汽车|
|002097.SZ|山河智能|002097|-2.09|机械设备|
|601177.SH|杭齿前进|601177|-2.09|机械设备|
|001237.SZ|惠康科技|001237|-2.09|机械设备|
|002009.SZ|天奇股份|002009|-2.09|机械设备|
|603275.SH|众辰科技|603275|-2.09|机械设备|
|300173.SZ|ST福能|300173|-2.1|电力设备|
|603667.SH|五洲新春|603667|-2.1|机械设备|
|600528.SH|中铁工业|600528|-2.12|机械设备|
|688305.SH|科德数控|688305|-2.13|机械设备|
|300669.SZ|沪宁股份|300669|-2.14|机械设备|
|688337.SH|普源精电|688337|-2.14|机械设备|
|603278.SH|大业股份|603278|-2.14|机械设备|
|600172.SH|黄河旋风|600172|-2.15|机械设备|
|300193.SZ|佳士科技|300193|-2.15|机械设备|
|301353.SZ|普莱得|301353|-2.16|机械设备|
|300140.SZ|节能环境|300140|-2.17|环保|
|002960.SZ|青鸟智控|002960|-2.17|机械设备|
|300048.SZ|合康新能|300048|-2.18|机械设备|
|000425.SZ|徐工机械|000425|-2.18|机械设备|
|301079.SZ|邵阳液压|301079|-2.18|机械设备|
|600984.SH|建设机械|600984|-2.2|机械设备|
|603915.SH|国茂股份|603915|-2.21|机械设备|
|301418.SZ|协昌科技|301418|-2.21|机械设备|
|300471.SZ|厚普股份|300471|-2.21|机械设备|
|002796.SZ|世嘉科技|002796|-2.22|通信|
|688623.SH|双元科技|688623|-2.22|机械设备|
|301598.SZ|博科测试|301598|-2.22|机械设备|
|300648.SZ|星云股份|300648|-2.23|电力设备|
|300370.SZ|安控科技|300370|-2.23|机械设备|
|300278.SZ|华昌达|300278|-2.23|机械设备|
|002272.SZ|川润股份|002272|-2.23|机械设备|
|688211.SH|中科微至|688211|-2.23|机械设备|
|688028.SH|沃尔德|688028|-2.25|机械设备|
|000920.SZ|沃顿科技|000920|-2.25|基础化工|
|300263.SZ|隆华科技|300263|-2.26|机械设备|
|002833.SZ|弘亚数控|002833|-2.26|机械设备|
|600558.SH|大西洋|600558|-2.26|机械设备|
|301548.SZ|崇德科技|301548|-2.29|机械设备|
|002278.SZ|神开股份|002278|-2.3|机械设备|
|002965.SZ|祥鑫科技|002965|-2.3|汽车|
|002132.SZ|恒星科技|002132|-2.3|机械设备|
|603289.SH|泰瑞机器|603289|-2.3|机械设备|
|688355.SH|明志科技|688355|-2.31|机械设备|
|002667.SZ|*ST威领|002667|-2.31|机械设备|
|603551.SH|奥普科技|603551|-2.31|家用电器|
|002903.SZ|宇环数控|002903|-2.31|机械设备|
|600481.SH|双良节能|600481|-2.31|电力设备|
|300551.SZ|古鳌科技|300551|-2.31|计算机|
|300953.SZ|震裕科技|300953|-2.32|电力设备|
|300159.SZ|新研股份|300159|-2.32|机械设备|
|603912.SH|佳力图|603912|-2.33|机械设备|
|603356.SH|华菱精工|603356|-2.33|机械设备|
|688113.SH|联测科技|688113|-2.34|机械设备|
|300988.SZ|津荣天宇|300988|-2.36|机械设备|
|688255.SH|凯尔达|688255|-2.36|机械设备|
|301048.SZ|金鹰重工|301048|-2.37|机械设备|
|600560.SH|金自天正|600560|-2.39|机械设备|
|002975.SZ|博杰股份|002975|-2.39|机械设备|
|688569.SH|铁科轨道|688569|-2.4|机械设备|
|300971.SZ|博亚精工|300971|-2.4|机械设备|
