vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,SmartStockSelection,申万食品饮料行业的全部A股，返回证券代码和证券简称,1,智能选股,,,"智能选股工具共筛选出 161 个符合条件标的，以下列出前 161 条
|证券代码|证券简称|证券编码|涨跌幅（%）<[交易日期]:2026-09-11><[复权方式]:不复权>|所属申万行业名称<[等级]:一级>|
|002597.SZ|金禾实业|002597|-4.51|基础化工|
|605077.SH|华康股份|605077|-4.52|基础化工|
|300898.SZ|熊猫乳品|300898|-4.53|食品饮料|
|000019.SZ|深粮控股|000019|-4.56|农林牧渔|
|300915.SZ|海融科技|300915|-4.57|食品饮料|
|600191.SH|华资实业|600191|-4.64|农林牧渔|
|003030.SZ|祖名股份|003030|-4.76|农林牧渔|
|603777.SH|来伊份|603777|-4.8|食品饮料|
|002286.SZ|保龄宝|002286|-4.82|农林牧渔|
|300892.SZ|品渥食品|300892|-5.13|食品饮料|
|002515.SZ|金字火腿|002515|-5.32|食品饮料|
|000796.SZ|凯撒旅业|000796|-5.32|社会服务|
|000929.SZ|兰州黄河|000929|-5.4|食品饮料|
|000833.SZ|粤桂股份|000833|-5.63|综合|
|000567.SZ|海德股份|000567|-6.21|非银金融|
|300997.SZ|欢乐家|300997|-6.82|食品饮料|
|000911.SZ|*ST广糖|000911|-7.57|农林牧渔|
|603696.SH|安记食品|603696|-7.58|食品饮料|
|600737.SH|中粮糖业|600737|-9.03|农林牧渔|
|002702.SZ|海欣食品|002702|-9.97|食品饮料|
|002661.SZ|克明食品|002661|-10.0|食品饮料|
|002604.SZ|龙力退|002604|-||
|600090.SH|退市济堂|600090|-||
|002770.SZ|科迪退|002770|-||
|600696.SH|退市岩石|600696|-||
|002220.SZ|天宝退|002220|-||",2026-09-13T08:41:33.280954+08:00
